Name,Description,Price,CL,Strength,URL
"Kimono, Otherwordly","Embroidered images of cherry blossoms and cranes in flight adorn this blue silk kimono. The wearer can move and reposition these images on the kimono at will. The kimono grants its wearer a +4 resistance bonus on all saving throws and a +4 bonus on all caster level checks. Once per day, the wearer can capture a single creature within 60 feet within the kimono (no save), shunting the victim into an extradimensional space similar to that created by a maze spell. Inside this otherworldly prison, the maze appears as an endless cherry orchard filled with 'walls' of windblown cherry blossoms and cranes flying overhead. Each round on its turn, the victim inside the kimono may attempt a DC 20 Intelligence check to escape the kimono as a full-round action. If the victim doesn’t escape, it is released after 10 minutes, returning to where it had been before the kimono drew it in. If this location is occupied by another creature or a solid object, the subject appears in the nearest open space. Whenever a creature is drawn inside the kimono, the victim’s image temporarily manifests as another embroidered design among the kimono’s other images. While a victim is trapped inside, the kimono’s bonuses on saving throws and caster level checks are increased by 2 (to +6). The kimono’s increased bonuses return to normal when the victim is freed or released.","67,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/kimono-other
Talons of Leng,"Finely laid gold filigree lines these ornately worked talons. Once donned, the talons of Leng grant the wearer a natural claw attack with each hand that deal 1d4 points of damage for a Medium wearer, or 1d3 points of damage for a Small wearer. These claw attacks have a +3 enhancement bonus on attack and damage rolls. On a critical hit, the target must succeed at a DC 20 Will save or become permanently confused as per the insanity spell. This is a mind-affecting effect. The wearer of the talons of Leng is immune to effects that grant the confused condition. For as long as she wears the talons, however, her Wisdom is reduced by 2, as alien voices constantly whisper through her head. The talons of Leng do not interfere with spellcasting, the use of handheld items, or wielding weapons.","67,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talons-of-leng
"Talisman, Sanguine","This blood-red devils talisman binds a barbazu. Wearing the talisman grants you a +3 profane bonus to your Armor Class and grants you a telepathic bond with the devils bound within. Once per day, you can make an opposed Charisma check against the barbazu’s +0 modifier to summon him forth for 8 rounds, as per the spell summon monster. The barbazu bound within this sanguine talisman is known as Kalvaddas the Strangler. He is a blunt sadist with a love of hand-to-hand brawls and strangling elves. He knows much of liars and might use his Sense Motive skill to aid a master he favors.","67,500 ",8,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talisman-sanguine
"Ioun Stone, Sepia Ellipsoid","This dark stone sometimes appears to be made of transparent crystal filled nearly to the brim with dark ink. It provides the benefits of an iridescent spindle (sustains you without air), pearly white spindle (regenerate 1 hit point per 10 minutes), and an orange prism (+1 caster level). However, it has two drawbacks. First, once set loose to orbit your head, it dislikes being contained (including being placed in a wayfinder) and frees itself to orbit again 1d4+1 hours after being removed from its spinning path. Second, it drains the power out of other ioun stones, rendering them dull gray and powerless at a rate of one every 24 hours. Thus, it is an excellent and valuable item if you only have one ioun stone, but hard to conceal and dangerous to your other treasures. A remove curse or similar spell can put the stone at rest and prevent it from returning to its orbit. The Society has at least three specimens of this type locked in the Vaults to prevent ignorant Pathfinders from ruining perfectly good ioun stones. In theory you could place one directly into a wayfinder rather than ever letting it orbit, though conflicting reports suggest the sepia ellipsoid may be able to drain power out of orbiting stones even when contained in this way. The specimens in the Vaults are carefully locked in lead boxes to prevent them from draining the powers of other stored ioun stones.","68,000 ",18,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/sepia-ellipsoid-ioun-stone
Crystal Ball (w/ Telepathy),"This is the most common form of scrying device, a crystal sphere about 6 inches in diameter. So well-known are these items that many so-called oracles or fortune-tellers use similar appearing (but completely non-magical) replicas of these items to ply their trades. a character can use a magical crystal ball to see over virtually any distance or into other planes of existence, as with the spell scrying (Will DC 16 negates). a crystal ball can be used multiple times per day, but the DC to resist its power decreases by 1 for each additional use. Certain crystal balls have additional powers that can be used through the crystal ball on the target viewed.","70,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/crystal-ball
"Cube of Force, Independent",The independent cube of force functions exactly like a cube of force except that it remains activated when dropped or set down. Anyone can pick up and deactivate the item or change the active type of wall; otherwise it shuts off when it runs out of charges.,"70,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cube-of-force-independent
"Cube of Force, Rechargeable",This cube functions like a cube of force except that it can be recharged by casting a wall of force spell into it. Each spell cast in this manner adds 2 charges to the cube. The cube cannot hold more than 36 charges.,"70,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cube-of-force-rechargeable
"Cube of Force, Remote Activation",This cube can be activated or deactivated from a distance via use of the spell mage hand or the hand of the apprentice ability. The antimagic wall and the wall that keeps out all things prevent remote deactivation in this manner.,"70,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cube-of-force-remote-activation
Horn of Blasting (Greater),"This horn functions as a horn of blasting, except that it deals 10d6 points of sonic damage, stuns creatures for 1 round, and deafens them for 4d6 rounds (a DC 19 Fortitude save reduces the damage by half and negates the stunning and deafening). Crystalline objects take 16d6 points of sonic damage as described for the horn of blasting. A greater horn of blasting also has a 20% cumulative chance of exploding for each usage beyond the first each day.","70,000 ",16,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/horn-of-blasting
"Book, Golem Manual (Behemoth)","This book contains earthquake, geas/quest, mage's magnificent mansion, and wish. The reader may treat her caster level as two levels higher than normal for the purpose of crafting a behemoth golem.","70,000 ",18,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/book-behemoth-golem-manual
